query,strategy,collection,rank,doc_key,score,latency_ms,margin_top1_top2,gap_top1_topk
"I am accused of taking a minor away from legal guardianship; I want to understand the \"consent of the minor\" defense and similar cases involving elopement where the court quashed the kidnapping charges.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"the_code_of_civil_procedure,_1908.pdf|7-7",15.623252,8,0.0011379999999991952,0.01989199999999869
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,1,"the_code_of_civil_procedure,_1908.pdf|63-63",0.7415175,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,2,"the_code_of_civil_procedure,_1908.pdf|147-147",0.73034126,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,3,"AFOOD.pdf|23-23",0.7237303,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,4,"the_code_of_civil_procedure,_1908.pdf|59-59",0.71787,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,5,"the_code_of_civil_procedure,_1908.pdf|64-64",0.71420425,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,6,"the_code_of_civil_procedure,_1908.pdf|154-154",0.71222407,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,7,"the_code_of_civil_procedure,_1908.pdf|138-138",0.70821327,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,8,"the_code_of_civil_procedure,_1908.pdf|162-162",0.70664227,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,9,"the_code_of_civil_procedure,_1908.pdf|73-73",0.70556104,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",cosine_para,btp_docs_cosine_para,10,"the_code_of_civil_procedure,_1908.pdf|58-58",0.7053957,9,0.01117624000000006,0.03612180000000009
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,1,"the_code_of_civil_procedure,_1908.pdf|162-162",266.92694,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,2,"the_code_of_civil_procedure,_1908.pdf|32-32",259.17548,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,3,"A2006-41.pdf|112-112",257.6745,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,4,"the_code_of_civil_procedure,_1908.pdf|147-147",257.3277,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,5,"the_code_of_civil_procedure,_1908.pdf|63-63",257.1169,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,6,"A2006-41.pdf|55-55",256.96222,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,7,"the_code_of_civil_procedure,_1908.pdf|113-113",255.79228,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,8,"the_code_of_civil_procedure,_1908.pdf|132-132",254.81763,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,9,"the_code_of_civil_procedure,_1908.pdf|164-164",253.46883,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",dot_smallchunks,btp_docs_dot_smallchunks,10,"the_code_of_civil_procedure,_1908.pdf|64-64",253.20126,9,7.751460000000009,13.725680000000011
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"the_code_of_civil_procedure,_1908.pdf|24-24",14.90625,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"the_code_of_civil_procedure,_1908.pdf|216-219",14.878746,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"200635.pdf|13-14",14.87863,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"A2007-55.pdf|13-14",14.867694,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"A2013-18.pdf|112-113",14.857227,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"the_code_of_civil_procedure,_1908.pdf|86-87",14.856704,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"the_code_of_civil_procedure,_1908.pdf|147-147",14.851129,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"A2016-31.pdf|71-72",14.846971,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"a2013-23.pdf|17-18",14.845208,9,0.027504000000000417,0.062117000000000644
"My cheque bounced due to a technical error, but I'm being sued criminally; I want to know the \"statutory notice\" requirements and past cases where the case was dismissed because the notice period was not followed.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|91-92",14.844133,9,0.027504000000000417,0.062117000000000644
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,1,"penal_code.pdf|113-113",0.77705586,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|14-14",0.776619,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|62-62",0.7594066,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,4,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|17-17",0.75559926,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,5,"penal_code.pdf|51-51",0.75055444,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|63-63",0.7451538,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,7,"penal_code.pdf|112-112",0.7364377,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,8,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|43-43",0.7307822,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,9,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|15-15",0.7291175,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",cosine_para,btp_docs_cosine_para,10,"penal_code.pdf|12-12",0.729031,9,0.0004368600000000944,0.04802486000000006
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|14-14",313.16153,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,2,"penal_code.pdf|12-12",299.80765,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,3,"penal_code.pdf|113-113",299.6563,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,4,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|62-62",293.8183,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|73-73",292.72476,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,6,"penal_code.pdf|7-7",289.03,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,7,"a2010-42.pdf|8-8",284.89185,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|17-17",284.82248,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,9,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|43-43",283.37354,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",dot_smallchunks,btp_docs_dot_smallchunks,10,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|11-11",283.00308,10,13.353880000000004,30.158450000000016
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|205-207",15.72169,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|105-105",15.717803,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|100-100",15.716816,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|87-88",15.706497,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"a2010-42.pdf|17-18",15.697628,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|75-75",15.691464,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"penal_code.pdf|62-62",15.682463,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"2006___47.pdf|17-17",15.682434,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"penal_code.pdf|55-56",15.679052,8,0.00388700000000064,0.04563600000000001
"I am accused of possessing fake currency notes; I need to know if \"knowledge of falsity\" must be proven by the police and similar cases where innocent people were acquitted for unknowingly carrying fake notes.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"penal_code.pdf|112-112",15.676054,8,0.00388700000000064,0.04563600000000001
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,1,"penal_code.pdf|100-100",0.72902286,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,2,"201401.pdf|19-19",0.704571,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,3,"penal_code.pdf|101-101",0.70424867,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,4,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|15-15",0.70332205,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|92-92",0.70257604,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|91-91",0.6873584,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,7,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|129-129",0.685637,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,8,"A2013-18.pdf|244-244",0.68448794,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,9,"A2016-31.pdf|39-39",0.6828842,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",cosine_para,btp_docs_cosine_para,10,"A2016-31.pdf|74-74",0.6825618,9,0.024451860000000103,0.046461060000000054
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,1,"A2013-18.pdf|105-105",270.0614,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,2,"201401.pdf|19-19",263.1377,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,3,"penal_code.pdf|101-101",261.8462,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,4,"A2013-30.pdf|40-40",258.53906,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|63-63",255.58272,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,6,"A2006-41.pdf|29-29",255.24298,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,7,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|107-107",254.642,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,8,"penal_code.pdf|100-100",254.51778,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,9,"201111.pdf|6-6",254.39984,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",dot_smallchunks,btp_docs_dot_smallchunks,10,"A2016-31.pdf|73-73",253.87968,10,6.923699999999997,16.181719999999984
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"2006___47.pdf|13-14",15.920257,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|39-40",15.914304,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"a2005-24.pdf|12-13",15.913859,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"A2013-18.pdf|185-185",15.90797,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"A2016-16.pdf|31-31",15.905838,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"A2013-18.pdf|154-155",15.881013,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"A2016-31.pdf|51-52",15.874796,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"A2013-18.pdf|63-63",15.865413,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"A2013-18.pdf|324-325",15.858674,8,0.005952999999999875,0.06913600000000031
"As an employee, I'm accused of misappropriating office funds; I want to know how \"entrustment\" is legally defined and past cases where it was proven to be a mere accounting error.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"engaadhaar.pdf|1-4",15.851121,8,0.005952999999999875,0.06913600000000031
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|7-7",0.7172569,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|65-65",0.69385767,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|34-34",0.69113314,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|126-126",0.68436456,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|63-63",0.6820421,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,6,"penal_code.pdf|40-40",0.6784572,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,7,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|35-35",0.6771723,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|33-33",0.6729275,9,0.023399229999999993,0.0453654
